Day,Incidence,Brand,Quantity,Last_Inc_Brand,Last_Inc_Quantity,Price_1,Price_2,Price_3,Price_4,Price_5,Promotion_1,Promotion_2,Promotion_3,Promotion_4,Promotion_5,Sex,Marital status,Age,Education,Income,Occupation,Settlement size
188,0,0,0,0,0,1.35,1.88,1.97,2.16,2.36,0,0,0,0,0,1,1,24,1,115879,1,1
195,0,0,0,0,0,1.35,1.56,1.99,2.16,2.66,0,1,0,0,0,1,1,24,1,115879,1,1
202,0,0,0,0,0,1.49,1.9,1.97,2.16,2.66,0,0,0,0,0,1,1,24,1,115879,1,1
208,0,0,0,0,0,1.49,1.78,1.99,1.97,2.66,0,0,0,1,0,1,1,24,1,115879,1,1
216,0,0,0,0,0,1.34,1.89,1.99,2.13,2.67,0,0,0,0,0,1,1,24,1,115879,1,1
223,0,0,0,0,0,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0,1,1,24,1,115879,1,1
226,0,0,0,0,0,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0,1,1,24,1,115879,1,1
235,1,5,3,0,0,1.41,1.89,1.93,2.16,2.67,1,0,0,0,0,1,1,24,1,115879,1,1
245,0,0,0,5,1,1.46,1.89,1.91,2.16,2.67,0,0,0,0,0,1,1,24,1,115879,1,1
252,0,0,0,0,0,1.46,1.89,1.99,2.16,2.67,0,1,0,0,0,1,1,24,1,115879,1,1
274,0,0,0,0,0,1.4,1.89,1.96,2.16,2.64,1,0,0,0,0,1,1,24,1,115879,1,1
280,0,0,0,0,0,1.37,1.89,1.94,2.14,2.64,0,0,0,0,0,1,1,24,1,115879,1,1
287,0,0,0,0,0,1.49,1.89,2.0,2.15,2.66,0,0,0,0,0,1,1,24,1,115879,1,1
294,0,0,0,0,0,1.48,1.89,2.01,2.18,2.69,0,0,0,0,0,1,1,24,1,115879,1,1
306,0,0,0,0,0,1.34,1.89,1.97,2.03,2.7,1,0,0,1,0,1,1,24,1,115879,1,1
313,0,0,0,0,0,1.33,1.49,2.01,2.21,2.69,0,1,0,0,0,1,1,24,1,115879,1,1
320,0,0,0,0,0,1.35,1.89,1.98,2.21,2.7,1,1,0,0,0,1,1,24,1,115879,1,1
327,0,0,0,0,0,1.47,1.89,2.01,1.9,2.71,0,0,0,1,0,1,1,24,1,115879,1,1
330,0,0,0,0,0,1.47,1.89,2.01,1.9,2.7,0,0,0,1,0,1,1,24,1,115879,1,1
331,0,0,0,0,0,1.47,1.89,2.01,1.9,2.7,0,0,0,1,0,1,1,24,1,115879,1,1
332,0,0,0,0,0,1.47,1.89,2.01,1.9,2.7,0,0,0,1,0,1,1,24,1,115879,1,1
339,0,0,0,0,0,1.4,1.89,2.02,2.21,2.59,0,1,0,0,0,1,1,24,1,115879,1,1
353,0,0,0,0,0,1.23,1.81,1.97,2.21,2.66,1,0,0,0,0,1,1,24,1,115879,1,1
359,0,0,0,0,0,1.33,1.89,2.02,2.02,2.69,0,0,0,0,0,1,1,24,1,115879,1,1
367,0,0,0,0,0,1.21,1.53,2.02,2.02,2.68,0,1,1,0,0,1,1,24,1,115879,1,1
374,0,0,0,0,0,1.21,1.87,2.02,2.21,2.69,1,0,0,0,0,1,1,24,1,115879,1,1
386,0,0,0,0,0,1.49,1.89,2.02,2.21,2.7,0,0,0,0,0,1,1,24,1,115879,1,1
393,1,2,3,0,0,1.47,1.89,2.02,1.94,2.69,0,0,0,1,0,1,1,24,1,115879,1,1
400,0,0,0,2,1,1.47,1.89,2.02,2.21,2.7,0,0,0,0,0,1,1,24,1,115879,1,1
407,0,0,0,0,0,1.33,1.89,2.02,2.07,2.67,0,0,0,0,0,1,1,24,1,115879,1,1
414,0,0,0,0,0,1.28,1.89,2.02,2.21,2.66,0,0,0,0,0,1,1,24,1,115879,1,1
425,0,0,0,0,0,1.34,1.57,2.02,1.98,2.64,0,1,0,1,1,1,1,24,1,115879,1,1
433,0,0,0,0,0,1.41,1.57,2.02,2.04,2.65,0,0,0,0,0,1,1,24,1,115879,1,1
440,0,0,0,0,0,1.47,1.89,2.02,2.18,2.64,0,1,0,0,0,1,1,24,1,115879,1,1
447,0,0,0,0,0,1.47,1.89,2.02,2.21,2.64,0,0,0,0,0,1,1,24,1,115879,1,1
451,0,0,0,0,0,1.47,1.77,2.02,2.21,2.7,0,0,0,0,0,1,1,24,1,115879,1,1
454,0,0,0,0,0,1.48,1.69,2.02,2.21,2.7,0,0,0,0,0,1,1,24,1,115879,1,1
461,0,0,0,0,0,1.35,1.57,2.02,2.21,2.7,1,1,0,0,0,1,1,24,1,115879,1,1
468,0,0,0,0,0,1.28,1.36,2.02,2.21,2.68,0,1,0,0,0,1,1,24,1,115879,1,1
475,0,0,0,0,0,1.24,1.88,1.99,2.21,2.7,1,1,0,0,0,1,1,24,1,115879,1,1
482,0,0,0,0,0,1.37,1.88,1.99,2.21,2.7,0,0,0,0,0,1,1,24,1,115879,1,1
488,0,0,0,0,0,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0,1,1,24,1,115879,1,1
495,0,0,0,0,0,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0,1,1,24,1,115879,1,1
501,0,0,0,0,0,1.21,1.89,2.07,2.21,2.53,1,0,0,0,1,1,1,24,1,115879,1,1
507,0,0,0,0,0,1.34,1.88,2.07,2.26,2.49,0,0,0,0,0,1,1,24,1,115879,1,1
515,0,0,0,0,0,1.47,1.51,2.07,1.96,2.64,0,1,0,1,1,1,1,24,1,115879,1,1
523,1,1,3,0,0,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0,1,1,24,1,115879,1,1
533,0,0,0,1,1,1.47,1.86,2.07,2.26,2.66,0,0,0,0,0,1,1,24,1,115879,1,1
542,0,0,0,0,0,1.47,1.56,2.05,2.26,2.27,0,1,0,0,0,1,1,24,1,115879,1,1
548,1,1,3,0,0,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0,1,1,24,1,115879,1,1
550,0,0,0,1,1,1.35,1.89,2.07,2.26,2.63,0,0,0,0,0,1,1,24,1,115879,1,1
553,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,0,0,0,0,0,1,1,24,1,115879,1,1
559,0,0,0,0,0,1.33,1.51,2.07,2.26,2.62,1,1,0,0,0,1,1,24,1,115879,1,1
562,1,2,2,0,0,1.33,1.51,2.07,2.26,2.62,1,1,0,0,0,1,1,24,1,115879,1,1
567,0,0,0,2,1,1.48,1.89,2.07,2.26,2.39,0,0,0,0,0,1,1,24,1,115879,1,1
574,0,0,0,0,0,1.14,1.89,2.01,2.26,2.53,1,0,0,0,0,1,1,24,1,115879,1,1
581,0,0,0,0,0,1.34,1.57,2.01,2.24,2.73,0,1,0,0,0,1,1,24,1,115879,1,1
588,0,0,0,0,0,1.26,1.89,2.06,2.19,2.4,1,0,0,1,0,1,1,24,1,115879,1,1
595,0,0,0,0,0,1.35,1.83,2.06,2.24,2.59,1,1,0,0,0,1,1,24,1,115879,1,1
602,0,0,0,0,0,1.33,1.81,2.06,2.24,2.77,0,0,0,0,0,1,1,24,1,115879,1,1
609,0,0,0,0,0,1.26,1.89,2.06,2.24,2.72,0,0,0,0,0,1,1,24,1,115879,1,1
616,0,0,0,0,0,1.48,1.57,2.06,2.24,2.79,0,1,0,0,0,1,1,24,1,115879,1,1
628,0,0,0,0,0,1.25,1.89,2.06,2.24,2.79,1,0,1,0,0,1,1,24,1,115879,1,1
635,0,0,0,0,0,1.31,1.56,2.0,2.24,2.79,1,1,1,0,0,1,1,24,1,115879,1,1
642,0,0,0,0,0,1.5,1.85,2.06,2.24,2.79,1,0,0,0,0,1,1,24,1,115879,1,1
654,0,0,0,0,0,1.26,1.88,2.06,2.24,2.79,1,1,0,0,0,1,1,24,1,115879,1,1
661,0,0,0,0,0,1.37,1.83,2.06,2.24,2.79,1,1,0,0,0,1,1,24,1,115879,1,1
668,0,0,0,0,0,1.41,1.86,2.06,2.24,2.76,0,0,0,0,0,1,1,24,1,115879,1,1
676,0,0,0,0,0,1.42,1.85,2.06,2.24,2.77,0,1,0,0,0,1,1,24,1,115879,1,1
677,0,0,0,0,0,1.42,1.85,2.06,2.24,2.77,0,1,0,0,0,1,1,24,1,115879,1,1
680,0,0,0,0,0,1.42,1.85,2.06,2.24,2.77,0,1,0,0,0,1,1,24,1,115879,1,1
687,0,0,0,0,0,1.5,1.87,2.06,2.24,2.78,0,0,0,0,0,1,1,24,1,115879,1,1
694,0,0,0,0,0,1.42,1.51,2.02,2.24,2.77,0,1,0,0,0,1,1,24,1,115879,1,1
701,1,2,2,0,0,1.42,1.85,1.99,2.24,2.76,0,0,1,0,0,1,1,24,1,115879,1,1
708,0,0,0,2,1,1.37,1.84,2.06,2.24,2.8,0,0,0,0,0,1,1,24,1,115879,1,1
715,0,0,0,0,0,1.5,1.8,2.09,2.24,2.79,0,0,0,0,0,1,1,24,1,115879,1,1
726,0,0,0,0,0,1.51,1.82,2.09,2.24,2.8,0,0,0,0,0,1,1,24,1,115879,1,1
727,0,0,0,0,0,1.5,1.82,2.09,2.24,2.8,0,0,0,0,0,1,1,24,1,115879,1,1
4,0,0,0,0,0,1.59,1.87,2.01,2.09,2.66,0,1,0,0,0,0,0,45,1,78253,0,0
8,0,0,0,0,0,1.51,1.89,1.95,2.09,2.66,0,0,0,0,0,0,0,45,1,78253,0,0
19,0,0,0,0,0,1.52,1.89,1.99,2.09,2.66,0,0,0,0,0,0,0,45,1,78253,0,0
23,0,0,0,0,0,1.5,1.9,1.99,2.09,2.66,0,0,0,0,0,0,0,45,1,78253,0,0
28,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0,0,0,45,1,78253,0,0
41,0,0,0,0,0,1.35,1.58,1.97,2.09,2.67,1,1,1,0,0,0,0,45,1,78253,0,0
50,0,0,0,0,0,1.35,1.87,1.93,2.09,2.34,1,0,1,0,0,0,0,45,1,78253,0,0
51,0,0,0,0,0,1.35,1.87,1.93,2.09,2.59,1,1,1,0,0,0,0,45,1,78253,0,0
58,0,0,0,0,0,1.39,1.9,1.91,2.12,2.62,1,0,0,0,1,0,0,45,1,78253,0,0
60,0,0,0,0,0,1.39,1.9,1.87,2.12,2.62,1,0,0,0,0,0,0,45,1,78253,0,0
68,0,0,0,0,0,1.39,1.89,1.91,2.12,2.67,0,0,0,0,0,0,0,45,1,78253,0,0
77,0,0,0,0,0,1.36,1.85,1.95,2.12,2.5,0,1,0,0,0,0,0,45,1,78253,0,0
80,0,0,0,0,0,1.47,1.85,1.95,2.12,2.5,0,0,0,0,1,0,0,45,1,78253,0,0
97,1,2,2,0,0,1.47,1.9,1.95,2.12,2.67,0,0,0,0,0,0,0,45,1,78253,0,0
101,0,0,0,2,1,1.47,1.9,1.95,2.12,2.67,0,0,0,1,0,0,0,45,1,78253,0,0
114,1,2,3,0,0,1.43,1.35,1.99,2.16,2.67,1,1,0,0,0,0,0,45,1,78253,0,0
121,0,0,0,2,1,1.39,1.84,1.95,2.16,2.62,1,1,0,0,0,0,0,45,1,78253,0,0
125,0,0,0,0,0,1.39,1.84,1.93,2.16,2.67,1,0,0,0,0,0,0,45,1,78253,0,0
129,0,0,0,0,0,1.19,1.89,1.99,2.16,2.67,1,0,0,0,0,0,0,45,1,78253,0,0
147,0,0,0,0,0,1.39,1.9,1.99,2.16,2.64,1,0,0,0,0,0,0,45,1,78253,0,0
155,1,2,5,0,0,1.39,1.9,1.94,2.16,2.62,1,0,0,0,0,0,0,45,1,78253,0,0
157,0,0,0,2,1,1.39,1.9,1.94,2.16,2.62,1,0,0,0,0,0,0,45,1,78253,0,0
167,0,0,0,0,0,1.39,1.9,1.94,2.16,2.63,1,0,0,0,0,0,0,45,1,78253,0,0
175,1,2,5,0,0,1.48,1.5,1.97,2.16,2.49,0,1,0,0,0,0,0,45,1,78253,0,0
182,0,0,0,2,1,1.46,1.88,1.97,1.89,2.45,1,0,0,1,1,0,0,45,1,78253,0,0
189,1,5,5,0,0,1.35,1.88,1.97,2.16,2.11,0,0,0,0,0,0,0,45,1,78253,0,0
196,1,2,5,5,1,1.35,1.57,1.95,2.16,2.66,0,1,0,0,0,0,0,45,1,78253,0,0
204,0,0,0,2,1,1.49,1.9,1.97,2.16,2.34,0,0,0,0,0,0,0,45,1,78253,0,0
213,0,0,0,0,0,1.35,1.78,1.99,1.97,2.67,0,0,0,0,0,0,0,45,1,78253,0,0
218,0,0,0,0,0,1.34,1.89,1.99,2.13,2.36,0,0,0,0,0,0,0,45,1,78253,0,0
223,0,0,0,0,0,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0,0,0,45,1,78253,0,0
225,1,2,4,0,0,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0,0,0,45,1,78253,0,0
226,0,0,0,2,1,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0,0,0,45,1,78253,0,0
236,0,0,0,0,0,1.41,1.89,1.93,2.16,2.67,1,0,0,0,0,0,0,45,1,78253,0,0
238,0,0,0,0,0,1.46,1.89,1.89,2.16,2.67,0,0,0,0,0,0,0,45,1,78253,0,0
240,0,0,0,0,0,1.46,1.89,1.89,2.16,2.67,0,0,0,0,0,0,0,45,1,78253,0,0
255,1,2,3,0,0,1.46,1.57,2.0,2.16,2.64,0,1,0,0,0,0,0,45,1,78253,0,0
262,1,2,4,2,1,1.37,1.26,1.96,2.16,2.67,1,1,0,0,0,0,0,45,1,78253,0,0
267,0,0,0,2,1,1.37,1.26,1.96,2.16,2.67,1,1,0,0,0,0,0,45,1,78253,0,0
275,1,2,1,0,0,1.4,1.89,2.0,2.16,2.64,1,0,0,0,0,0,0,45,1,78253,0,0
276,0,0,0,2,1,1.4,1.89,2.0,2.16,2.64,0,0,0,0,0,0,0,45,1,78253,0,0
291,0,0,0,0,0,1.49,1.89,2.0,2.17,2.67,0,0,0,0,0,0,0,45,1,78253,0,0
307,0,0,0,0,0,1.34,1.89,2.01,2.03,2.68,1,0,0,1,0,0,0,45,1,78253,0,0
316,1,2,4,0,0,1.33,1.49,2.01,2.21,2.7,1,1,0,0,0,0,0,45,1,78253,0,0
325,0,0,0,2,1,1.33,1.89,1.98,2.21,2.7,0,0,0,1,0,0,0,45,1,78253,0,0
337,0,0,0,0,0,1.47,1.89,2.02,1.9,2.6,0,0,0,0,0,0,0,45,1,78253,0,0
344,0,0,0,0,0,1.4,1.89,1.97,2.21,2.59,1,0,0,0,0,0,0,45,1,78253,0,0
368,0,0,0,0,0,1.21,1.53,2.02,2.21,2.68,0,1,0,0,0,0,0,45,1,78253,0,0
376,0,0,0,0,0,1.21,1.87,2.02,2.21,2.71,1,0,0,0,0,0,0,45,1,78253,0,0
391,0,0,0,0,0,1.47,1.89,2.02,2.21,2.69,0,0,0,0,0,0,0,45,1,78253,0,0
395,1,2,5,0,0,1.34,1.89,2.02,1.94,2.7,0,1,0,1,0,0,0,45,1,78253,0,0
402,0,0,0,2,1,1.47,1.89,2.02,2.21,2.69,0,0,0,0,0,0,0,45,1,78253,0,0
408,0,0,0,0,0,1.33,1.89,2.02,2.21,2.68,0,0,0,0,0,0,0,45,1,78253,0,0
416,0,0,0,0,0,1.34,1.89,2.02,2.21,2.65,0,0,0,0,0,0,0,45,1,78253,0,0
420,0,0,0,0,0,1.34,1.89,2.02,2.21,2.65,0,0,0,1,0,0,0,45,1,78253,0,0
422,0,0,0,0,0,1.34,1.89,2.02,2.21,2.65,0,0,0,1,0,0,0,45,1,78253,0,0
424,0,0,0,0,0,1.34,1.89,2.02,2.21,2.65,0,0,0,0,0,0,0,45,1,78253,0,0
429,1,2,5,0,0,1.34,1.57,2.02,1.98,2.65,0,1,0,0,0,0,0,45,1,78253,0,0
435,0,0,0,2,1,1.38,1.77,2.02,2.18,2.66,0,0,0,0,0,0,0,45,1,78253,0,0
436,0,0,0,0,0,1.38,1.57,2.02,2.18,2.67,0,1,0,0,0,0,0,45,1,78253,0,0
443,0,0,0,0,0,1.47,1.77,2.02,2.18,2.64,0,0,0,0,0,0,0,45,1,78253,0,0
453,0,0,0,0,0,1.41,1.89,2.02,2.21,2.7,0,0,0,0,0,0,0,45,1,78253,0,0
460,1,5,2,0,0,1.35,1.57,2.02,2.21,2.7,1,1,0,0,0,0,0,45,1,78253,0,0
465,0,0,0,5,1,1.26,1.57,2.02,2.21,2.7,0,1,0,0,0,0,0,45,1,78253,0,0
471,0,0,0,0,0,1.39,1.36,2.02,2.21,2.7,0,0,0,0,0,0,0,45,1,78253,0,0
484,0,0,0,0,0,1.39,1.88,2.01,2.21,2.7,0,0,0,0,0,0,0,45,1,78253,0,0
485,0,0,0,0,0,1.39,1.88,2.01,2.21,2.7,1,1,0,0,0,0,0,45,1,78253,0,0
493,0,0,0,0,0,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0,0,0,45,1,78253,0,0
494,0,0,0,0,0,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0,0,0,45,1,78253,0,0
496,0,0,0,0,0,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0,0,0,45,1,78253,0,0
497,0,0,0,0,0,1.33,1.57,2.06,2.21,2.58,0,0,0,0,0,0,0,45,1,78253,0,0
504,0,0,0,0,0,1.21,1.89,2.07,2.21,2.53,0,0,0,0,0,0,0,45,1,78253,0,0
511,0,0,0,0,0,1.34,1.88,2.07,2.26,2.43,0,1,0,0,0,0,0,45,1,78253,0,0
518,0,0,0,0,0,1.47,1.51,2.07,1.96,2.64,0,0,0,0,0,0,0,45,1,78253,0,0
530,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,0,0,0,0,0,0,0,45,1,78253,0,0
537,0,0,0,0,0,1.47,1.86,2.07,2.26,2.66,0,1,0,0,0,0,0,45,1,78253,0,0
556,0,0,0,0,0,1.35,1.89,2.07,2.26,2.63,1,1,0,0,0,0,0,45,1,78253,0,0
569,0,0,0,0,0,1.48,1.89,2.07,2.26,2.6,0,0,0,0,0,0,0,45,1,78253,0,0
577,0,0,0,0,0,1.3,1.89,2.01,2.24,2.73,0,0,0,0,0,0,0,45,1,78253,0,0
584,0,0,0,0,0,1.5,1.57,2.01,2.24,2.73,1,0,0,1,0,0,0,45,1,78253,0,0
591,0,0,0,0,0,1.42,1.89,2.06,2.19,2.49,1,0,0,0,0,0,0,45,1,78253,0,0
597,0,0,0,0,0,1.35,1.83,2.06,2.24,2.39,1,1,0,0,0,0,0,45,1,78253,0,0
605,0,0,0,0,0,1.41,1.83,2.06,2.24,2.79,0,0,0,0,0,0,0,45,1,78253,0,0
612,0,0,0,0,0,1.32,1.89,2.06,2.24,2.75,0,1,0,0,0,0,0,45,1,78253,0,0
619,0,0,0,0,0,1.48,1.57,2.06,2.24,2.79,0,0,0,0,0,0,0,45,1,78253,0,0
631,0,0,0,0,0,1.41,1.89,2.11,2.24,2.79,0,1,0,0,0,0,0,45,1,78253,0,0
638,0,0,0,0,0,1.47,1.56,2.0,2.24,2.79,1,0,0,0,0,0,0,45,1,78253,0,0
645,0,0,0,0,0,1.5,1.85,2.06,2.24,2.79,0,0,0,0,0,0,0,45,1,78253,0,0
680,0,0,0,0,0,1.42,1.85,2.06,2.24,2.77,0,1,0,0,0,0,0,45,1,78253,0,0
686,0,0,0,0,0,1.5,1.87,2.06,2.24,2.78,0,0,0,0,0,0,0,45,1,78253,0,0
695,0,0,0,0,0,1.42,1.51,1.97,2.24,2.78,0,1,1,0,0,0,0,45,1,78253,0,0
704,0,0,0,0,0,1.41,1.85,2.01,2.24,2.79,0,0,0,0,0,0,0,45,1,78253,0,0
712,0,0,0,0,0,1.5,1.84,2.13,2.24,2.8,0,0,0,0,0,0,0,45,1,78253,0,0
717,0,0,0,0,0,1.5,1.8,2.14,2.24,2.75,0,0,0,0,0,0,0,45,1,78253,0,0
726,0,0,0,0,0,1.51,1.82,2.09,2.24,2.8,0,0,0,0,0,0,0,45,1,78253,0,0
727,0,0,0,0,0,1.5,1.82,2.09,2.24,2.8,0,0,0,0,0,0,0,45,1,78253,0,0
728,0,0,0,0,0,1.5,1.82,2.09,2.24,2.8,0,0,0,0,0,0,0,45,1,78253,0,0
7,0,0,0,0,0,1.59,1.88,2.01,2.09,2.66,0,0,0,0,0,0,1,31,1,81987,0,0
18,0,0,0,0,0,1.52,1.89,1.99,2.09,2.66,0,0,0,0,0,0,1,31,1,81987,0,0
21,0,0,0,0,0,1.52,1.9,1.99,2.09,2.66,0,0,0,0,0,0,1,31,1,81987,0,0
26,1,4,3,0,0,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0,0,1,31,1,81987,0,0
33,0,0,0,4,1,1.5,1.9,1.99,2.09,2.67,0,0,0,0,0,0,1,31,1,81987,0,0
40,0,0,0,0,0,1.5,1.9,1.99,2.09,2.67,0,1,0,0,0,0,1,31,1,81987,0,0
47,0,0,0,0,0,1.35,1.58,1.97,2.09,2.59,1,0,1,0,0,0,1,31,1,81987,0,0
58,1,3,4,0,0,1.39,1.9,1.91,2.12,2.62,1,0,0,0,1,0,1,31,1,81987,0,0
61,0,0,0,3,1,1.39,1.89,1.87,2.12,2.62,1,0,0,0,0,0,1,31,1,81987,0,0
72,0,0,0,0,0,1.39,1.89,1.91,2.12,2.54,0,1,0,0,0,0,1,31,1,81987,0,0
81,1,2,3,0,0,1.47,1.9,1.99,2.12,2.49,0,0,0,0,1,0,1,31,1,81987,0,0
87,0,0,0,2,1,1.39,1.9,1.95,1.98,2.43,0,0,0,0,0,0,1,31,1,81987,0,0
92,1,2,1,0,0,1.39,1.46,1.99,2.12,2.4,0,0,0,0,0,0,1,31,1,81987,0,0
97,1,2,1,2,1,1.47,1.9,1.95,2.12,2.67,0,0,0,0,0,0,1,31,1,81987,0,0
106,0,0,0,2,1,1.47,1.9,1.95,2.16,2.67,0,0,0,1,0,0,1,31,1,81987,0,0
108,1,2,2,0,0,1.47,1.9,1.99,1.97,2.67,0,0,0,1,0,0,1,31,1,81987,0,0
113,0,0,0,2,1,1.47,1.86,1.99,1.96,2.67,0,1,0,0,0,0,1,31,1,81987,0,0
118,1,2,3,0,0,1.43,1.31,1.99,2.16,2.67,0,1,0,0,0,0,1,31,1,81987,0,0
128,1,2,4,2,1,1.19,1.89,1.99,2.16,2.67,1,0,0,0,0,0,1,31,1,81987,0,0
135,0,0,0,2,1,1.19,1.89,1.99,2.16,2.67,1,0,0,0,0,0,1,31,1,81987,0,0
139,0,0,0,0,0,1.17,1.9,1.99,2.16,2.67,1,0,0,0,0,0,1,31,1,81987,0,0
143,1,2,3,0,0,1.21,1.35,1.99,2.16,2.67,1,1,0,0,0,0,1,31,1,81987,0,0
164,0,0,0,2,1,1.39,1.9,1.94,2.16,2.61,1,0,0,0,0,0,1,31,1,81987,0,0
172,0,0,0,0,0,1.39,1.9,1.99,2.16,2.49,0,1,0,0,0,0,1,31,1,81987,0,0
179,0,0,0,0,0,1.48,1.5,1.99,2.16,2.51,0,0,0,1,1,0,1,31,1,81987,0,0
186,0,0,0,0,0,1.32,1.88,1.97,1.89,2.45,0,0,0,0,0,0,1,31,1,81987,0,0
191,0,0,0,0,0,1.35,1.88,1.99,2.16,2.43,0,1,0,0,0,0,1,31,1,81987,0,0
201,1,2,2,0,0,1.49,1.78,1.97,2.16,2.66,0,0,0,0,0,0,1,31,1,81987,0,0
207,0,0,0,2,1,1.49,1.9,1.97,2.16,2.66,0,0,0,1,0,0,1,31,1,81987,0,0
212,1,2,3,0,0,1.49,1.78,1.99,1.97,2.67,0,0,0,0,0,0,1,31,1,81987,0,0
221,1,2,2,2,1,1.29,1.89,1.95,2.13,2.67,1,1,0,1,0,0,1,31,1,81987,0,0
227,0,0,0,2,1,1.27,1.52,1.95,1.97,2.67,1,1,0,1,0,0,1,31,1,81987,0,0
233,0,0,0,0,0,1.41,1.52,1.91,1.99,2.67,1,0,0,0,0,0,1,31,1,81987,0,0
243,0,0,0,0,0,1.46,1.89,1.89,2.16,2.67,0,0,0,0,0,0,1,31,1,81987,0,0
264,0,0,0,0,0,1.37,1.26,1.96,2.16,2.67,1,1,0,0,0,0,1,31,1,81987,0,0
266,1,2,2,0,0,1.37,1.26,1.96,2.16,2.67,1,1,0,0,0,0,1,31,1,81987,0,0
267,0,0,0,2,1,1.37,1.26,1.96,2.16,2.67,1,1,0,0,0,0,1,31,1,81987,0,0
271,1,2,3,0,0,1.37,1.27,1.96,2.16,2.67,1,0,0,0,0,0,1,31,1,81987,0,0
294,1,2,2,2,1,1.48,1.89,2.01,2.18,2.69,0,0,0,0,0,0,1,31,1,81987,0,0
311,0,0,0,2,1,1.2,1.89,2.01,2.03,2.7,0,1,0,0,0,0,1,31,1,81987,0,0
316,0,0,0,0,0,1.33,1.49,2.01,2.21,2.7,1,1,0,0,0,0,1,31,1,81987,0,0
325,0,0,0,0,0,1.33,1.89,1.98,2.21,2.7,0,0,0,1,0,0,1,31,1,81987,0,0
330,0,0,0,0,0,1.47,1.89,2.01,1.9,2.7,0,0,0,1,0,0,1,31,1,81987,0,0
345,1,2,2,0,0,1.35,1.89,1.97,2.02,2.61,1,0,0,0,0,0,1,31,1,81987,0,0
358,0,0,0,2,1,1.1,1.81,2.02,2.21,2.67,0,0,0,0,0,0,1,31,1,81987,0,0
391,0,0,0,0,0,1.47,1.89,2.02,2.21,2.69,0,0,0,0,0,0,1,31,1,81987,0,0
397,1,2,3,0,0,1.49,1.89,2.02,1.94,2.69,0,0,0,0,0,0,1,31,1,81987,0,0
406,0,0,0,2,1,1.33,1.89,2.02,2.07,2.67,0,0,0,0,0,0,1,31,1,81987,0,0
412,0,0,0,0,0,1.34,1.89,2.02,2.21,2.66,0,0,0,0,0,0,1,31,1,81987,0,0
420,0,0,0,0,0,1.34,1.89,2.02,2.21,2.65,0,0,0,1,0,0,1,31,1,81987,0,0
422,1,2,1,0,0,1.34,1.89,2.02,2.21,2.65,0,0,0,1,0,0,1,31,1,81987,0,0
424,0,0,0,2,1,1.34,1.89,2.02,2.21,2.65,0,0,0,0,0,0,1,31,1,81987,0,0
440,1,2,3,0,0,1.47,1.89,2.02,2.18,2.64,0,1,0,0,0,0,1,31,1,81987,0,0
445,0,0,0,2,1,1.47,1.89,2.02,2.18,2.64,0,0,0,0,0,0,1,31,1,81987,0,0
452,0,0,0,0,0,1.47,1.69,2.02,2.21,2.7,0,0,0,0,0,0,1,31,1,81987,0,0
459,0,0,0,0,0,1.47,1.48,2.02,2.21,2.7,0,1,0,0,0,0,1,31,1,81987,0,0
466,0,0,0,0,0,1.26,1.57,2.02,2.21,2.7,0,1,0,0,0,0,1,31,1,81987,0,0
473,0,0,0,0,0,1.39,1.36,1.99,2.21,2.7,0,0,0,0,0,0,1,31,1,81987,0,0
480,0,0,0,0,0,1.35,1.88,1.99,2.21,2.7,0,0,0,0,0,0,1,31,1,81987,0,0
490,0,0,0,0,0,1.33,1.57,2.06,2.21,2.58,1,1,0,0,0,0,1,31,1,81987,0,0
506,0,0,0,0,0,1.21,1.89,2.07,2.21,2.48,0,0,0,0,0,0,1,31,1,81987,0,0
512,0,0,0,0,0,1.47,1.88,2.07,2.26,2.44,0,1,0,0,0,0,1,31,1,81987,0,0
516,1,2,2,0,0,1.47,1.51,2.07,1.96,2.64,0,1,0,1,0,0,1,31,1,81987,0,0
520,0,0,0,2,1,1.47,1.51,2.07,1.96,2.64,0,0,0,0,0,0,1,31,1,81987,0,0
532,0,0,0,0,0,1.35,1.89,2.07,2.26,2.66,0,0,0,0,0,0,1,31,1,81987,0,0
538,1,2,1,0,0,1.47,1.86,2.07,2.26,2.64,0,1,0,0,0,0,1,31,1,81987,0,0
548,1,5,2,2,1,1.35,1.89,2.07,2.26,2.63,1,0,0,0,0,0,1,31,1,81987,0,0
558,0,0,0,5,1,1.35,1.89,2.07,2.26,2.62,0,1,0,0,0,0,1,31,1,81987,0,0
